"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,2
"GM",0,3735,3842,39,531
"Tolerant",0,3851,1881,28,299
"Vulnerable",0,129,63,464,1773
"Unclassified",25,3985,2518,11008,84546
