"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",245,590,2765,5115,15090
"GM",87,12469,37647,2719,989
"Tolerant",323,38794,129701,11672,4720
"Vulnerable",298,3068,15216,177263,67616
"Unclassified",989,1832,8973,63807,168228
