"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5019,700,510,1132
"GM",0,0,1,0
"Tolerant",1904,8055,5051,2697
"Vulnerable",1163,5727,309439,97590
"Unclassified",241,594,54483,519731
