"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",557,1914,493,7927
"Tolerant",2376,13017,7671,8190
"Vulnerable",542,5920,154059,97431
"Unclassified",4753,7752,87778,613657
