"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",400,40,3350,1604,16173
"GM",36,12,2344,217,1728
"Tolerant",349,343,15088,2911,16035
"Vulnerable",0,0,35,1160,692
"Unclassified",1383,96,9705,58010,338381
