"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",136,21,86,1256
"GM",0,0,0,5
"Tolerant",3,0,1,623
"Vulnerable",611,0,4948,6089
"Unclassified",911,10,3085,19845
