"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",288,1374,1264,11903
"Tolerant",1272,19247,9986,34317
"Vulnerable",173,4827,10800,43897
"Unclassified",1029,13421,17708,145093
