"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1540,919,1269,12046
"GM",7,29,8,13
"Tolerant",1879,24893,9153,35034
"Vulnerable",1807,11691,12608,25095
"Unclassified",9596,27290,36659,105063
