"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9799,2113,2178,31371
"Tolerant",1701,71125,44941,23213
"Vulnerable",2197,44886,103675,39664
"Unclassified",9208,11282,33448,94025
