"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10203,1177,4077,7448
"Tolerant",5787,60174,53312,10133
"Vulnerable",2601,37812,124702,19127
"Unclassified",12519,19775,44481,111498
