"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,20,23,54,367
"GM",246,38693,142344,3022,21962
"Tolerant",99,119662,39047,1851,6965
"Vulnerable",3,269,849,11785,1442
"Unclassified",549,14327,20362,82230,92353
