"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,5
"GM",1863,2647,61,1071
"Tolerant",4166,1099,53,1581
"Vulnerable",123,163,1134,8865
"Unclassified",1932,2338,2820,99707
