"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",16,0,47,0
"GM",3900,4776,702,1833
"Tolerant",3843,1238,579,1178
"Vulnerable",336,454,11193,27991
"Unclassified",882,1186,21440,48034
