"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",269,132,7958,10,4591
"GM",955,5665,5038,5,386
"Tolerant",35990,58607,336059,634,42976
"Vulnerable",28,94,2265,462,190
"Unclassified",3470,1354,15806,99,133119
