"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9200,56,516817,1084,5948
"GM",1442,40,16619,60,191
"Tolerant",496788,11844,843074,39638,52923
"Vulnerable",28546,314,39231,3974,2992
"Unclassified",33995,202,54943,1989,89704
