"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",38,4,0,10
"GM",40607,490401,688,16810
"Tolerant",517046,157364,957,21227
"Vulnerable",26,63,45,120
"Unclassified",20882,22164,2950,23428
