"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2223,327,87,1414,5123
"GM",669,279,20,82,186
"Tolerant",77,3,12,43,365
"Vulnerable",64,46,1,889,2753
"Unclassified",451,1080,183,7440,35327
