"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",17963,4545,2360,3248,59368
"GM",668,6487,53,1160,3998
"Tolerant",589,497,28,191,1389
"Vulnerable",2352,966,347,14474,7914
"Unclassified",41781,19930,1177,9598,296510
