"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,174,13,7,1316
"GM",27,19627,14663,580,21375
"Tolerant",8,12615,3730,160,8965
"Vulnerable",145,11154,3482,7445,223079
"Unclassified",361,8334,4095,3274,133777
