"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,4,4,19
"GM",316,3603,6847,1138,1963
"Tolerant",12,8509,1230,501,943
"Vulnerable",320,1558,879,21005,20369
"Unclassified",32,2109,1555,23993,82375
