"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",168551,21049,7813,192,59765
"GM",25695,406089,103724,58,14279
"Tolerant",11687,119769,99806,37,8769
"Vulnerable",647,198,159,2,679
"Unclassified",21530,8129,4237,107,36595
