"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2274,0,4326,16,602
"GM",6,2,121,4,33
"Tolerant",10345,35,377541,720,11118
"Vulnerable",115,1,394,184,2081
"Unclassified",2177,17,14040,1182,206271
