"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3419,1333,5500,4344,1038
"GM",106,3042,14658,1918,68
"Tolerant",503,13710,42661,8387,1330
"Vulnerable",1085,1076,9142,168193,3328
"Unclassified",990,163,2015,5476,243152
