"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",299,31,909,9,10530
"GM",3,0,13,0,43
"Tolerant",477,358,4031,9,17673
"Vulnerable",0,0,0,2,124
"Unclassified",2811,323,9413,96,97352
