"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",93,25,34,53,3
"GM",104,22435,3614,8071,621
"Tolerant",285,3767,2093,721,151
"Vulnerable",63,7715,1426,14169,268
"Unclassified",423,637,454,671,54023
