"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",595,1960,37306,288,1522
"GM",7807,54898,141016,2930,9999
"Tolerant",32600,172382,742318,10642,27406
"Vulnerable",223,1814,13273,37970,4631
"Unclassified",3752,16406,48411,12076,83346
