"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,2,6,51
"GM",0,0,6,1,2
"Tolerant",0,52,540,55,331
"Vulnerable",17,15,69,12144,6654
"Unclassified",53,41,476,9941,45130
