"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,5,3,67
"GM",841,64179,42180,4329,10907
"Tolerant",400,38740,7644,3341,2168
"Vulnerable",129,3004,1813,54726,37357
"Unclassified",233,8605,3228,23550,112722
