"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",660,1350,13660,124,70
"GM",3121,73525,326325,1248,5117
"Tolerant",8753,399311,483404,5309,9242
"Vulnerable",114,3245,8554,32916,10717
"Unclassified",154,4150,7292,5207,164164
