"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",94943,20330,9807,110,13092
"GM",18906,256754,260413,11,5880
"Tolerant",4355,196667,80130,3,2483
"Vulnerable",94,170,29,1,40
"Unclassified",7879,5159,3070,25,41802
