"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2737,3385,2094,7412
"Tolerant",2607,8073,4606,3754
"Vulnerable",5307,12115,118139,134319
"Unclassified",18942,18032,170222,196412
