"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,0,0,1
"GM",1,1,0,0,1
"Tolerant",8,8,5,0,1
"Vulnerable",0,0,0,6,41
"Unclassified",49,9,42,6,6063
