"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",72,38,111,94,34
"GM",57,269,308,2,88
"Tolerant",16,463,257,29,76
"Vulnerable",21,57,46,3182,2160
"Unclassified",218,346,96,1806,59806
