"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1574,6,3927,2325
"Tolerant",375,8,1101,181
"Vulnerable",1927,884,142186,26461
"Unclassified",7215,1572,64584,65384
