"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",91,15,23,15,580
"GM",28,13885,4332,944,2421
"Tolerant",9,3617,2669,432,644
"Vulnerable",20,1120,311,12874,25293
"Unclassified",417,3682,1293,23338,178486
