"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",25231,6006,1176,23585,36725
"GM",7069,46335,3428,59927,4844
"Tolerant",2193,3741,3062,7910,1887
"Vulnerable",30094,91275,10359,140348,55395
"Unclassified",39819,6741,1499,49557,178522
