"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,74,48,13,106
"GM",102,153718,205935,2532,25472
"Tolerant",78,208687,12960,1397,14069
"Vulnerable",0,37,149,173,70
"Unclassified",233,50758,20715,128610,356242
