"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3174,6,1776833,210976,11719
"Tolerant",518825,2,1236390,573102,129868
"Vulnerable",15924,3,265536,240917,205417
"Unclassified",598,0,57825,162739,586976
