"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",97125,1850573,125039,59054
"Tolerant",1829840,370929,200474,54467
"Vulnerable",49191,170968,170294,147054
"Unclassified",26552,65717,231990,547563
