"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",51037,1667873,21252,49603
"Tolerant",1780704,279299,54768,48675
"Vulnerable",14527,65195,26106,75284
"Unclassified",72724,99603,72889,1617291
