"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,2,0,0
"GM",25,14232,460829,1487,737
"Tolerant",96,481072,228819,2596,874
"Vulnerable",2,995,2276,7528,266
"Unclassified",4,1224,2139,559,69479
