"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15,33,8,29,548
"GM",46,19375,4307,540,3025
"Tolerant",21,3572,1124,253,2586
"Vulnerable",53,488,132,5167,8425
"Unclassified",1438,5959,2032,25138,136627
