"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,30,89,16,544
"GM",15,4773,21502,1531,15174
"Tolerant",21,17611,25512,4269,59776
"Vulnerable",13,935,4744,28968,38511
"Unclassified",17,2960,6925,13395,59924
