"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",164,28287,559618,1542,1526
"Tolerant",213,565941,183067,3229,2038
"Vulnerable",7,1022,3427,7706,5712
"Unclassified",265,11820,15653,2372,81385
