"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2
"GM",2463,1229,319,1064
"Tolerant",214,712,141,408
"Vulnerable",341,67,8808,9292
"Unclassified",1799,624,26111,35502
