"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,0,7,12
"GM",7264,2710,620,2512
"Tolerant",1024,457,66,285
"Vulnerable",293,90,18899,15181
"Unclassified",945,228,10052,28442
