"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,3,2,4
"GM",123,31,23,177
"Tolerant",38,40,19,182
"Vulnerable",12,8,1049,5983
"Unclassified",72,23,3081,10681
