"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,3,115,275
"GM",0,107,113,61,25
"Tolerant",8,1902,2173,2199,347
"Vulnerable",0,482,474,15035,596
"Unclassified",17,122,89,13047,46829
