"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6,98,161,5,313
"GM",37,36132,47235,36,37488
"Tolerant",11,36353,10644,13,17295
"Vulnerable",1,2466,1178,2,62042
"Unclassified",95,18567,11635,61,236885
