"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,16,15,107
"GM",2,13,26,18,173
"Tolerant",4,64,161,20,265
"Vulnerable",9,5,38,2072,1296
"Unclassified",103,109,288,586,26807
