"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1375,5025,205,1498
"Tolerant",2876,2837,347,2075
"Vulnerable",268,310,1216,1150
"Unclassified",2697,2222,2372,7941
