"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2067,3432,232,1485
"Tolerant",4351,4139,324,1580
"Vulnerable",540,714,1344,1542
"Unclassified",3289,2020,1698,5657
