"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,11,221,131
"GM",12,198,791,463,366
"Tolerant",30,312,2370,2727,2996
"Vulnerable",84,48,1034,86599,17971
"Unclassified",176,141,1578,65062,41916
