"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",595,1056,730,1060
"Tolerant",557,26769,10193,1405
"Vulnerable",1002,8550,49987,14993
"Unclassified",2409,3447,23529,119057
