"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2132,1596,2056,47
"Tolerant",1352,25946,9431,296
"Vulnerable",793,10735,76051,6183
"Unclassified",1228,2918,16158,108417
