"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",987,296,618,9445
"GM",0,2,0,1
"Tolerant",653,29124,7747,5736
"Vulnerable",918,10482,40915,37556
"Unclassified",3353,3834,23901,89771
