"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",127,206,70,116,3590
"GM",185,30364,5841,5856,5309
"Tolerant",126,4472,1377,611,3685
"Vulnerable",283,2351,596,7793,22554
"Unclassified",2646,10340,2989,10785,99624
