"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",23,93,63,111,349
"GM",119,22592,45849,850,4952
"Tolerant",48,40563,7933,669,2799
"Vulnerable",50,250,430,5360,8310
"Unclassified",1065,4184,3313,8052,62250
