"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,6,80,0,147
"GM",0,122,27,35,107
"Tolerant",5,1958,20344,556,6328
"Vulnerable",2,16,1144,5583,3911
"Unclassified",16,461,6758,3305,25216
