"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2,9
"GM",1,9916,97982,3089,9565
"Tolerant",4,129120,148975,18354,42678
"Vulnerable",4,1985,16326,52377,30532
"Unclassified",8,14375,37921,40829,269317
