"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",107130,345889,5417,6167
"GM",238,475,214,18
"Tolerant",267622,554823,21679,10953
"Vulnerable",10006,42490,269051,5760
"Unclassified",49613,113927,84144,392762
