"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,253,755,668,921
"GM",40,30527,167772,61956,3543
"Tolerant",65,126593,267416,373187,17466
"Vulnerable",330,32007,293173,161335,10927
"Unclassified",742,20399,105587,106438,159294
