"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",26,223,115,2,427
"GM",213,278859,75722,1901,9641
"Tolerant",94,98399,7749,368,2613
"Vulnerable",17,3610,1260,16548,34624
"Unclassified",327,29580,10086,22052,205919
