"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",14555,401,270103,268,4319
"GM",3,5,472,1,0
"Tolerant",339092,2500,843303,11869,21292
"Vulnerable",706,45,7573,24475,169
"Unclassified",3449,4,17914,142,266563
